id;name;surname;gender;date_of_birth;year;hogsmeade_consent;house_id;dormitory_id
9318;Ash;Wasson;M;2007-09-01;7;1;2;80
9319;Winifred;Clopton;F;2009-11-24;5;1;1;15
9320;Lavender;Penfold;F;2009-07-04;5;1;2;85
9321;Abe;Dennis;M;2013-07-06;1;0;0;90
9322;Cuthbert;Lofting;M;2007-08-15;7;1;0;60
9323;Kasey;Hodierna;F;2007-09-12;7;1;2;9
9324;Gladys;Lepley;F;2013-07-26;1;0;2;27
9325;Vivian;Pepperdine;F;2008-04-11;6;1;0;59
9326;Merrilyn;Battley;F;2012-10-01;2;0;3;71
9327;Osbert;Mummery;M;2013-11-16;1;0;1;48
9328;Gareth;Rylance;M;2012-10-19;2;0;0;26
9329;Ozzie;Fenton;M;2009-09-06;5;1;3;122
9330;Howard;Nathan;M;2008-01-21;6;1;2;114
9331;Willis;Blalock;M;2010-11-24;4;1;0;80
9332;Luther;Cheek;M;2010-02-26;4;1;2;96
9333;Mary;Rennie;F;2012-07-15;2;0;3;17
9334;Ramona;Hawke;F;2007-07-13;7;1;0;103
9335;Gunnar;Joplin;M;2008-01-02;6;1;1;90
9336;Clara;Geddes;F;2010-09-13;4;1;2;83
9337;Julien;Hitchens;M;2008-02-04;6;1;3;78
9338;Alan;Jeffress;M;2013-07-22;1;0;3;18
9339;Mara;Finnis;F;2009-04-01;5;1;1;11
9340;Danna;Cavendish;F;2008-01-07;6;1;2;101
9341;Eddie;Tatro;M;2013-06-19;1;0;2;4
9342;Yvette;Truman;F;2009-01-05;5;1;2;49
9343;Esther;Banner;F;2009-11-13;5;1;0;29
9344;Sol;Hitchins;M;2009-01-25;5;1;0;116
9345;Perry;Pittard;M;2011-01-22;3;0;0;56
9346;Maurice;Dennis;M;2008-03-01;6;1;1;120
9347;Thaddeus;Henman;M;2010-09-07;4;1;3;68
9348;Edburga;Haycocks;F;2011-08-23;3;1;2;109
9349;Dora;Hayday;F;2013-04-13;1;0;0;73
9350;Raleigh;Ingram;F;2008-03-06;6;1;0;15
9351;Ronnie;Breadmore;M;2010-06-27;4;1;0;110
9352;Margie;Cousins;F;2011-03-07;3;1;2;97
9353;Julie;Jenner;F;2013-03-04;1;0;2;5
9354;Gabriel;Cantwell;M;2009-11-13;5;1;2;42
9355;Gertie;Kovachich;F;2009-08-26;5;1;3;3
9356;Bram;Skilling;M;2012-02-09;2;0;2;50
9357;Jordie;Lightoller;M;2007-11-28;7;1;3;62
9358;Lester;Bedsole;M;2008-03-05;6;1;0;22
9359;Shane;Reid;M;2013-08-26;1;0;1;114
9360;Angela;Henville;F;2008-02-07;6;1;1;89
9361;Tregonwell;Byron;M;2010-06-28;4;1;1;96
9362;Ruth;Tinsley;F;2008-08-29;6;1;2;31
9363;Jolie;Whittaker;F;2007-11-23;7;1;3;1
9364;Carolyn;Bywaters;F;2008-03-14;6;1;1;9
9365;Karolyn;Sorey;F;2009-04-05;5;1;3;83
9366;Thor;Grennan;M;2008-04-05;6;1;1;70
9367;Julianne;Quinnett;F;2012-07-27;2;0;1;23
9368;Megan;Whybrow;F;2008-12-31;6;0;0;107
9369;Mario;Hines;M;2007-08-08;7;1;2;92
9370;Sasha;Stairs;F;2012-02-18;2;0;0;79
9371;Dobie;Witherspoon;M;2008-01-22;6;1;3;6
9372;Art;Giles;M;2010-06-23;4;1;1;46
9373;Craig;Bigden;M;2007-09-22;7;1;3;52
9374;Lorelei;Reason;F;2011-12-29;3;1;1;5
9375;Murray;Wolryche;M;2009-08-16;5;1;3;108
9376;Mina;McNair-Wilson;F;2007-08-19;7;1;0;57
9377;Asa;Whelan;M;2012-04-27;2;0;1;66
9378;Ford;Innes;M;2013-05-25;1;0;1;4
9379;Kristy;Sherry;F;2007-12-09;7;1;1;93
9380;Yvonne;Carey;F;2013-06-24;1;0;0;57
9381;Heywood;Edwin;M;2012-01-23;2;0;3;120
9382;Ruth;Withrow;F;2013-01-06;1;0;0;23
9383;Paul;Parrott;M;2008-04-18;6;1;1;124
9384;Elijah;New;M;2012-03-29;2;0;3;112
9385;Ariana;MacInnes;F;2007-03-18;7;1;2;125
9386;Tristan;Robinson;M;2011-06-03;3;1;0;6
9387;Taran;Andrews;M;2010-08-18;4;1;1;72
9388;Leonora;Podmore;F;2008-02-06;6;1;1;3
9389;Jameson;Mayhall;M;2007-01-03;7;1;3;118
9390;Eldred;Folwell;M;2011-04-19;3;1;1;84
9391;Patrice;Low;F;2007-12-24;7;1;2;69
9392;Michelle;Ryder;F;2011-09-18;3;1;3;79
9393;Jonah;Hogan;M;2010-02-22;4;1;2;54
9394;Montie;Terral;M;2010-01-05;4;1;2;64
9395;Dede;Lake;F;2010-02-03;4;0;3;37
9396;Sanford;Northcott;M;2008-02-29;6;1;1;108
9397;Calla;Pennington;F;2011-03-24;3;1;2;43
9398;Miriam;Binnington;F;2011-06-04;3;1;2;5
9399;Willow;Ramsey;F;2013-12-22;1;0;3;45
9400;Carissa;Shipway;F;2012-05-04;2;0;1;89
9401;Lizzie;Seaborn;F;2009-02-12;5;1;0;7
9402;Stevie;Jeffreys;F;2012-08-29;2;0;1;77
9403;Chris;McPartland;F;2008-05-14;6;1;0;105
9404;Maureen;Thatcher;F;2008-01-11;6;1;3;49
9405;Claire;Harley;M;2009-03-01;5;1;1;54
9406;Lucas;Hopkins;M;2010-02-24;4;1;3;88
9407;Osbert;Halsey;M;2013-01-02;1;0;1;60
9408;Emma;Cooper;F;2010-02-18;4;1;1;17
9409;Reese;Wills;M;2009-06-15;5;1;0;72
9410;Flint;Hylton;M;2008-05-18;6;1;1;68
9411;Beresford;Codling;M;2007-12-11;7;1;3;122
9412;Russi;Nurse;F;2011-06-19;3;1;2;103
9413;Asher;McPartland;M;2013-02-22;1;0;2;52
9414;Maxine;Southern;F;2012-01-11;2;0;3;43
9415;Kim;Bellingham;F;2012-08-25;2;0;0;77
9416;Michelle;Myddleton;F;2008-04-29;6;0;1;69
9417;Lewis;Knight;M;2011-06-09;3;1;2;100
9418;Leslie;Hawkesby;M;2012-07-03;2;0;3;36
9419;Frank;Hewson;M;2009-04-25;5;1;3;102
9420;Shepherd;Levingston;M;2007-06-25;7;1;0;74
9421;Emo;Boynton;M;2011-08-22;3;1;3;88
9422;Gaylord;Dyer;M;2011-07-21;3;1;2;100
9423;Laura;Murray;F;2009-05-27;5;1;2;63
9424;Leslie;Lockwood;F;2013-05-23;1;0;1;69
9425;Ephraim;Corrie;M;2010-05-29;4;1;3;38
9426;Osborne;Curthoys;M;2007-06-15;7;1;1;54
9427;Sunngifu;Boulting;F;2008-01-28;6;1;3;81
9428;Josiah;Kesteven;M;2013-03-02;1;0;0;46
9429;Algernon;Collison;M;2012-03-03;2;0;3;48
9430;Oswald;Reader;M;2011-09-22;3;1;0;126
9431;Tonja;Goggin;F;2012-04-17;2;0;0;121
9432;Cecil;Hardwick;M;2013-12-26;1;0;0;100
9433;Liliana;Rateliff;F;2011-10-03;3;1;2;77
9434;Cary;Bragg;F;2012-10-01;2;0;0;9
9435;Chaz;Jeffreys;M;2010-07-26;4;1;1;24
9436;Delaney;Inglis;F;2008-05-16;6;1;1;119
9437;Chelsea;Webber;F;2010-12-23;4;1;3;105
9438;Gage;Shawcross;M;2010-08-07;4;1;0;38
9439;Jedediah;Clopton;M;2008-09-06;6;1;1;94
9440;Maria;Hixson;F;2009-01-21;5;1;0;55
9441;Jeannie;Callachan;F;2008-04-02;6;1;2;119
9442;Vernon;Wood;M;2009-07-10;5;1;3;108
9443;Beau;Lang;M;2008-12-02;6;1;1;44
9444;Celinda;Reid;F;2010-05-02;4;1;2;41
9445;Barb;Smurthwaite;F;2013-12-15;1;0;2;123
9446;Chase;Hebb;M;2012-07-15;2;0;0;72
9447;Patience;Hay;F;2007-03-03;7;1;0;9
9448;Thelma;Curry;F;2011-02-28;3;1;3;77
9449;August;Chapman;M;2009-02-25;5;1;0;56
9450;Juliet;Cusden;F;2013-05-02;1;0;3;113
9451;Eardwulf;Lennon;M;2011-09-15;3;1;0;86
9452;Maverick;Bettney;M;2013-12-16;1;0;0;92
9453;Chase;Hayles;M;2013-07-20;1;0;2;92
9454;Felicity;St John;F;2012-05-31;2;0;0;99
9455;Aldred;Kemp;M;2007-11-22;7;1;0;96
9456;Reuben;Thubron;M;2008-09-25;6;1;1;26
9457;Levi;Carlyle;M;2012-08-29;2;0;2;100
9458;Annabelle;Householder;F;2008-10-12;6;1;1;87
9459;Etty;Ultan;F;2010-02-13;4;1;2;15
9460;Grover;Labriola;M;2009-09-17;5;1;2;126
9461;Frances;Alexander;F;2013-11-02;1;0;3;39
9462;Michele;Brookes;F;2007-01-27;7;1;3;39
9463;Ultan;Mortimer;M;2010-10-14;4;1;1;24
9464;Jolie;Scotten;F;2010-08-23;4;1;2;39
9465;Elora;Fleishhacker;F;2011-10-10;3;1;1;37
9466;Frankie;Jeffreys;M;2010-10-11;4;1;1;58
9467;Wilbert;Humphrey;M;2009-07-10;5;0;1;40
9468;Walden;Clift;M;2009-01-03;5;1;3;124
9469;Jonah;Twelftree;M;2009-09-17;5;1;0;58
9470;Bardil;Emert;M;2013-10-07;1;0;1;82
9471;Cynthia;Gleeson;F;2009-09-07;5;1;3;105
9472;Perry;Northmore;F;2012-04-24;2;0;3;73
9473;Riley;Edwards;F;2011-06-09;3;1;2;69
9474;Stacy;Boone;F;2010-06-25;4;1;0;37
9475;Lottie;O'Hara;F;2011-03-11;3;1;1;3
9476;Eadgifu;Black;F;2012-11-18;2;0;0;9
9477;Clinton;Snook;M;2013-06-05;1;0;3;2
9478;Jess;Overstreet;M;2012-09-30;2;0;3;14
9479;Tiffany;Nettlefold;F;2009-01-26;5;1;1;61
9480;Sylvester;Drewry;M;2009-08-30;5;1;0;6
9481;Jerome;Kent;M;2008-02-01;6;0;3;14
9482;David;Primrose;M;2011-05-29;3;1;0;120
9483;Jolie;Armstrong;F;2008-01-23;6;0;3;47
9484;Clara;Gibbs;F;2009-09-07;5;1;1;113
9485;Booth;Lambert;M;2008-08-28;6;0;3;84
9486;Judith;Seaborn;F;2010-07-06;4;1;2;57
9487;Dougie;Drew;M;2007-12-29;7;1;2;66
9488;Demetrius;Goodsell;M;2013-03-17;1;0;3;62
9489;Syd;Allcock;F;2010-01-12;4;1;0;91
9490;Reuben;Aitchison;M;2013-08-28;1;0;1;42
9491;Katy;Cokley;F;2009-02-14;5;1;0;111
9492;Frank;Kearns;M;2012-06-17;2;0;3;10
9493;Preston;Gillick;M;2009-04-02;5;1;0;42
9494;Winnifred;Hom;F;2013-09-12;1;0;2;11
9495;Stan;Giltrap;M;2007-04-03;7;1;1;66
9496;Thomas;Tompkins;M;2007-11-30;7;1;2;66
9497;Nick;Hefford;M;2013-12-04;1;0;0;92
9498;Yancy;Dick;F;2012-08-28;2;0;1;15
9499;Ana;Bryan;F;2013-05-13;1;0;2;73
9500;Jana;Holden;F;2013-08-09;1;0;1;35
9501;Ryder;Summerhayes;M;2013-09-22;1;0;3;42
9502;Sadie;Rushforth;F;2013-05-02;1;0;2;69
9503;Asa;Torney;M;2008-10-10;6;1;3;116
9504;Pixie;Reilley;F;2009-11-25;5;1;2;29
9505;Holden;Lawrence;M;2013-11-28;1;0;1;12
9506;August;O'Reilly;M;2011-10-10;3;1;2;74
9507;Hazel;Fellows;F;2010-08-08;4;1;0;21
9508;Kevin;Skelton;M;2013-06-27;1;0;0;72
9509;Byron;Gofton;M;2012-01-02;2;0;2;18
9510;Sharon;Hedges;F;2013-06-25;1;0;1;97
9511;Deanna;Lowitt;F;2011-04-07;3;1;3;13
9512;Beatrice;Peverill;F;2008-02-27;6;1;0;125
9513;Edith;Chamberlain;F;2008-05-27;6;1;2;9
9514;Jonathan;Linney;M;2013-05-07;1;0;0;64
9515;Yvette;Pyne;F;2007-04-24;7;1;0;1
9516;Gabriel;Polmans;M;2013-08-23;1;0;0;36
9517;Damian;Lusher;M;2009-11-14;5;1;2;114
9518;Cuthbert;Rolland;M;2008-02-24;6;1;2;58
9519;Madelyn;Popham;F;2012-05-27;2;0;3;115
9520;Eileen;Brooks;F;2007-02-25;7;1;1;3
9521;Venetia;Preston;F;2009-02-26;5;1;3;9
9522;Jack;Woodville;F;2011-01-09;3;1;1;125
9523;Clover;Liston;F;2011-02-02;3;1;1;13
9524;Storm;Corddry;F;2012-11-02;2;0;1;63
9525;Nancy;Day;F;2008-01-23;6;1;1;101
9526;Finn;Fairchild;F;2009-08-06;5;1;1;17
9527;Meredith;Kettleborough;F;2012-01-31;2;0;3;1
9528;Laurence;Brack;F;2007-09-19;7;1;0;61
9529;Bertrand;Colwell;M;2010-04-05;4;1;3;28
9530;Audrey;Pancake;F;2013-01-15;1;0;1;29
9531;Oliver;Halliday;M;2012-03-04;2;0;2;94
9532;Cardew;Child;M;2010-11-07;4;1;0;54
9533;Annie;Barnet;F;2008-04-13;6;0;1;111
9534;Joanna;Hadcock;F;2011-04-25;3;1;1;81
9535;Nena;Loar;F;2008-02-17;6;1;0;87
9536;Denise;Bambra;F;2012-04-29;2;0;3;97
9537;Noam;Ottley;M;2009-09-30;5;1;2;58
9538;Rain;Ayres;F;2009-03-09;5;1;3;27
9539;Lindor;Ecclestone;M;2008-01-18;6;1;1;116
9540;Davy;Daw;M;2007-08-02;7;1;0;96
9541;Cyrus;Ross;M;2013-03-19;1;0;2;112
9542;Carlisle;Haythornthwaite;M;2008-05-23;6;1;0;64
9543;Precious;Cownie;F;2010-11-12;4;1;2;105
9544;Malcolm;Wakeford;M;2010-12-19;4;1;1;30
9545;Keith;Netter;M;2012-02-12;2;0;0;92
9546;Mike;Ginger;M;2007-10-14;7;1;1;26
9547;Bartholomew;Besley;M;2008-01-21;6;1;3;12
9548;Carol;Heston;F;2013-08-25;1;0;0;29
9549;Lawrence;Lapthorne;M;2010-01-16;4;1;2;108
9550;Leah;Clapton;F;2012-10-20;2;0;0;65
9551;Posy;Upchurch;M;2007-02-23;7;1;0;10
9552;Stephanie;Spencer-Nairn;F;2012-11-10;2;0;1;95
9553;Rafe;Trumble;M;2008-04-24;6;1;0;112
9554;Kristi;Davison;F;2009-03-17;5;1;3;49
9555;Jensen;Spencer-Smith;F;2013-01-13;1;0;3;31
9556;Increase;Hull;M;2010-05-13;4;1;2;104
9557;Absalom;Batchelor;M;2013-11-25;1;0;2;32
9558;Patsy;Cullen;M;2010-05-28;4;1;3;76
9559;Nathan;Deacon;M;2007-11-03;7;1;1;48
9560;Wilson;George;M;2013-08-14;1;0;1;2
9561;Martina;Every;F;2013-05-06;1;0;2;97
9562;Jodie;Earnshaw;F;2013-08-06;1;0;1;21
9563;August;Mursell;M;2011-06-30;3;1;2;118
9564;Charlyne;Thicknesse;F;2012-10-25;2;0;1;37
9565;Patsy;Wilson;F;2012-05-27;2;0;2;25
9566;Yvette;Freeman;F;2008-06-01;6;0;2;15
9567;Robin;Clark;M;2012-02-01;2;0;0;14
9568;Gage;Blackburn;F;2007-02-08;7;1;3;67
9569;Sam;Axtell;M;2011-03-23;3;1;0;54
9570;Christi;Maxwell;F;2011-02-27;3;1;0;45
9571;Petrina;Sarchet;F;2010-12-02;4;1;1;9
9572;Leisha;Carling;F;2011-09-03;3;1;1;5
9573;Rendell;Rickards;M;2009-03-31;5;1;3;78
9574;Audra;Whiffen;F;2008-11-24;6;1;2;79
9575;Lara;Rigg;F;2009-06-27;5;0;3;85
9576;Carrie Ann;Edwardes;F;2011-05-22;3;1;0;5
9577;Zephaniah;Gemmell;M;2007-08-09;7;1;2;26
9578;Madelyn;Barnett;F;2011-12-06;3;1;0;69
9579;Jane;Mills;F;2011-08-16;3;1;2;7
9580;Josephine;Longstreet;F;2011-09-10;3;1;2;121
9581;Lindsay;Graves;F;2009-08-17;5;1;0;57
9582;Ultan;Terry;M;2010-03-17;4;1;1;30
9583;Priscilla;Crockett;F;2010-10-14;4;1;3;81
9584;Cathy;Bellamy;F;2013-02-11;1;0;0;97
9585;Tracy;Shalders;F;2011-09-21;3;1;0;41
9586;Vince;Rushforth;M;2010-05-01;4;1;2;12
9587;Clarissa;O'Shea;F;2009-11-17;5;1;1;113
9588;Walter;Thwaite;M;2009-08-26;5;1;2;34
9589;Elliot;Potts;M;2010-04-24;4;1;3;122
9590;Kierra;Wright-Phillips;F;2013-07-17;1;0;1;91
9591;Taylor;Hilton;F;2007-07-09;7;1;3;63
9592;Naomi;Burkinshaw;F;2008-09-25;6;1;3;57
9593;Diane;Willcocks;F;2008-01-14;6;1;0;121
9594;Naomi;Lalor;F;2012-11-14;2;0;1;23
9595;Kierra;Geddes;F;2009-10-28;5;1;2;87
9596;Winston;Haynes;M;2013-03-31;1;0;3;28
9597;Herman;Hampson;M;2011-10-08;3;0;2;90
9598;Ev;Roache;M;2010-09-08;4;1;1;80
9599;January;Yarranton;F;2011-08-31;3;1;3;1
9600;Hobart;Byram;M;2011-11-11;3;1;1;10
9601;Becca;Greenwood;F;2010-08-12;4;1;1;15
9602;Adrien;Ingham;M;2012-01-05;2;0;2;24
9603;Hector;Armistead;M;2013-06-18;1;0;1;18
9604;Tobias;Bankert;M;2011-03-30;3;1;3;60
9605;Frederick;Lyons;M;2012-03-09;2;0;1;40
9606;Sharleen;Bligh;F;2010-07-30;4;1;2;15
9607;Montgomery;Skelly;M;2013-10-22;1;0;3;60
9608;Yasmin;Gilthorpe;F;2012-04-07;2;0;1;105
9609;Trisha;Stockwell;F;2008-03-23;6;1;0;95
9610;Leonora;Hammonds;F;2010-09-14;4;1;3;47
9611;Alexandra;Barnard;F;2010-06-26;4;1;0;89
9612;Alan;Hood;M;2012-01-04;2;0;3;30
9613;Sharleen;Marler;F;2008-06-24;6;1;3;47
9614;Jesse;Kovacec;M;2009-04-21;5;1;1;18
9615;Bianca;Woodger;F;2013-06-18;1;0;1;89
9616;Chas;Wainwright;F;2009-02-02;5;1;1;55
9617;Basil;Rigby;M;2009-12-30;5;1;1;118
9618;Stefan;Rea;M;2007-11-27;7;1;0;32
9619;Karlie;Mayor;F;2011-01-24;3;1;1;49
9620;Leo;Talbot;M;2010-01-17;4;1;3;88
9621;Nate;Gold;M;2007-05-20;7;1;3;56
9622;David;Carder;M;2013-08-29;1;0;2;10
9623;Allan;Carnelley;M;2012-07-15;2;0;0;58
9624;Rudy;Stackhouse;M;2013-08-24;1;0;3;0
9625;Goldie;Fairchild;F;2012-12-05;2;0;3;5
9626;Luther;Millington;M;2011-11-14;3;1;0;0
9627;Kierra;Crowe;F;2008-11-23;6;1;2;99
9628;Tansy;Bowater;F;2011-12-05;3;1;0;7
9629;Ashley;Sales;F;2011-04-27;3;1;2;33
9630;Jaynie;Harvey;F;2009-12-06;5;1;0;13
9631;Xander;Mendenhall;M;2011-05-15;3;1;0;90
9632;Haisley;Fleming;F;2010-04-16;4;1;1;3
9633;Dobie;Devlin;M;2012-02-17;2;0;0;104
9634;Jack;Rice;F;2013-04-07;1;0;2;95
9635;Annie;Mapother;F;2012-06-04;2;0;3;121
9636;Leona;Tambling;F;2010-03-12;4;1;0;47
9637;Newton;Portman;M;2012-07-26;2;0;2;62
9638;Kaylee;Emert;F;2013-07-23;1;0;2;45
9639;Tregonwell;Seaborn;M;2008-10-12;6;1;1;84
9640;Irene;Mandeville;F;2013-02-07;1;0;0;85
9641;Vincent;Rodgers;M;2009-04-29;5;1;2;126
9642;Frederica;Danson;F;2007-12-23;7;1;2;35
9643;Lois;Melton;F;2008-04-01;6;1;3;19
9644;Brandy;Yeager;F;2010-08-09;4;1;1;111
9645;Tyra;Holdsworth;F;2012-12-05;2;0;1;83
9646;Rafe;Atlee;M;2011-11-23;3;1;1;16
9647;McKenna;Hill;F;2007-07-30;7;1;0;89
9648;Nick;Heaton;M;2008-02-07;6;1;1;70
9649;Reggie;Quilley;M;2012-03-04;2;0;2;84
9650;Sierra;Lulham;F;2010-10-25;4;1;1;9
9651;Carrie Anne;Kovacevic;F;2012-01-15;2;0;2;51
9652;Joanne;Mosley;F;2012-12-12;2;0;1;83
9653;Orlando;Hines;M;2010-11-02;4;1;1;72
9654;Nehemiah;Forstater;M;2011-01-22;3;1;1;18
9655;Hale;Bromley-Davenport;M;2012-01-29;2;0;3;32
9656;Shania;Rae;F;2010-10-29;4;1;1;25
9657;Jensen;Dyson;M;2007-06-27;7;1;1;80
9658;Cwichelm;Harewood;M;2012-08-25;2;0;1;60
9659;Lois;Hodge;F;2008-06-23;6;1;3;25
9660;Colleen;Skaife;F;2010-04-13;4;1;0;19
9661;Murray;Sergeant;M;2010-03-17;4;1;3;18
9662;McKenna;Hickson;F;2013-07-12;1;0;1;113
9663;Chip;Chandler;M;2007-06-29;7;1;0;18
9664;Ramona;Alborough;F;2007-10-23;7;1;0;73
9665;Tyler;Swynnerton;M;2013-03-31;1;0;0;46
9666;Grace;Stephenson;F;2013-08-26;1;0;1;77
9667;Gerry;Bend;M;2012-03-06;2;0;0;38
9668;Suzanne;Hylton-Foster;F;2011-04-01;3;1;2;37
9669;Audra;Laslett;F;2011-12-29;3;1;3;79
9670;Alexandra;Fielding;F;2013-12-23;1;0;2;61
9671;Cindy;Diamond;F;2008-09-05;6;1;0;3
9672;Evan;Allum;F;2010-04-18;4;1;2;109
9673;Aaron;Groover;M;2012-02-25;2;0;1;22
9674;Eldred;Spittle;M;2013-05-02;1;0;3;42
9675;Jodie;Whiting;F;2011-03-19;3;1;0;109
9676;Sophia;Maltby;F;2008-07-27;6;1;1;47
9677;Angella;Rowan;F;2008-07-25;6;1;3;47
9678;Mikee;Pryde;M;2011-07-06;3;1;0;104
9679;Olivia;Eggington;F;2012-09-15;2;0;2;43
9680;Ernie;Hutchings;M;2008-01-21;6;0;3;126
9681;Harold;Sorley;M;2011-05-21;3;1;0;26
9682;Macy;Ogden;F;2007-04-16;7;1;0;57
9683;Ritchie;Caple;M;2011-01-23;3;1;1;58
9684;Marcia;Wolfenden;F;2011-08-21;3;1;2;91
9685;Selena;Blackmore;F;2013-06-18;1;0;0;37
9686;Billy;Curling;M;2009-07-28;5;0;3;56
9687;Nettie;Murnan;F;2010-03-06;4;1;2;51
9688;Armistead;Knight;M;2012-10-31;2;0;1;126
9689;Julia;Auster;F;2013-04-07;1;0;2;117
9690;Chuck;Massey;M;2010-04-15;4;1;3;116
9691;Brianna;Whittaker;F;2009-07-31;5;1;2;53
9692;Viola;Hallman;F;2013-06-21;1;0;2;115
9693;Linus;Kyle;M;2010-04-02;4;1;0;100
9694;Matthias;Baldridge;M;2010-11-26;4;1;2;50
9695;Brandy;Tanner;F;2011-07-01;3;0;0;29
9696;Charlie;Cathcart;F;2009-04-14;5;1;2;119
9697;Tiffany;Muggeridge;F;2008-02-02;6;1;2;25
9698;Melvyn;Derwin;M;2010-12-17;4;1;2;96
9699;Jess;Norrington;M;2010-10-25;4;1;0;68
9700;Ramona;Balfour;F;2009-07-24;5;1;0;119
9701;Neil;Gillespie;M;2009-01-08;5;1;0;72
9702;Winnie;Dinning;F;2009-07-23;5;1;0;37
9703;Lavender;Ashbee;F;2008-02-25;6;1;2;59
9704;Chad;Teed;M;2010-01-30;4;1;3;104
9705;Nevaeh;Gooding;F;2011-06-22;3;1;3;61
9706;Delaney;Tittle;F;2013-11-10;1;0;0;21
9707;Wilfried;Carrell;M;2012-11-13;2;0;2;10
9708;Jonah;Rayner;M;2008-09-24;6;1;3;38
9709;Melvin;Kincannon;M;2011-02-18;3;1;0;108
9710;Brian;Cleland;M;2011-08-11;3;1;2;62
9711;Brandon;Tidwell;M;2008-07-25;6;1;0;38
9712;Osborne;Calladine;M;2010-12-24;4;0;3;50
9713;Melvin;Jephson;M;2012-02-26;2;0;1;26
9714;Kim;Dennis;M;2010-11-21;4;1;1;88
9715;Barbara;Summerhayes;F;2011-08-12;3;0;1;15
9716;Becky;Streater;F;2012-01-14;2;0;3;81
9717;Joey;Quelch;F;2008-10-28;6;1;0;51
9718;Elektra;Cusden;F;2011-05-19;3;1;3;33
9719;Jack;Brasfield;M;2010-10-17;4;1;1;54
9720;Jay;Flood;M;2009-07-25;5;1;2;42
9721;Frederic;Pettitt;M;2009-04-07;5;1;0;86
9722;Eliza;Carling;F;2012-07-01;2;0;3;111
9723;Salma;Field;F;2010-07-13;4;1;0;19
9724;Sandy;Hurley;M;2008-03-31;6;1;2;86
9725;Wilson;Bulcock;M;2007-02-25;7;1;1;68
9726;Arda;Doncaster;F;2011-04-29;3;1;0;3
9727;Bert;Glanton;M;2008-09-21;6;1;3;4
9728;Devon;Freeland;F;2010-05-11;4;1;1;7
9729;Arda;Duff;F;2010-06-28;4;1;3;63
9730;Karyne;Thorn;F;2007-08-21;7;1;1;117
9731;Candy;Blackman;F;2009-11-18;5;1;2;57
9732;Edd;Biswell;M;2008-10-07;6;1;0;46
9733;Mills;Whittle;M;2012-08-26;2;0;0;30
9734;Lina;Sweet-Escott;F;2013-07-26;1;0;0;51
9735;Lilla;Braxton;F;2009-01-01;5;1;0;71
9736;Lara;Strevens;F;2007-01-01;7;0;3;123
9737;Lilla;Morgan;F;2012-01-12;2;0;3;51
9738;Mindy;Cadman;F;2011-01-04;3;1;2;87
9739;Jay;Barnatt;F;2007-10-29;7;1;1;111
9740;Darell;Rolland;M;2010-07-23;4;1;2;62
9741;Xander;Harrison;M;2010-06-17;4;1;1;4
9742;Tamara;Cocker;F;2007-02-07;7;1;2;91
9743;Edburga;Wordsworth;F;2010-11-30;4;1;3;39
9744;Ruth;Shuttleworth;F;2013-09-28;1;0;2;115
9745;Wilbert;Herdman;M;2008-04-04;6;1;3;84
9746;Emanuel;Ridings;M;2010-06-10;4;1;2;20
9747;Jonny;Conly;M;2013-07-19;1;0;3;6
9748;Lindor;Coles;M;2009-08-21;5;1;3;70
9749;Eadwulf;Hollingworth;M;2008-02-13;6;1;2;100
9750;Bianca;Astley;F;2012-10-17;2;0;3;83
9751;Ingrid;Cuddy;F;2011-03-25;3;1;2;27
9752;Scarlett;Heathfield;F;2011-12-10;3;1;0;121
9753;Jacqui;Hines;F;2011-09-16;3;0;2;1
9754;Cassidy;Stonehouse;F;2008-06-20;6;1;2;33
9755;Jan;James;F;2007-05-21;7;1;2;37
9756;Clover;Rowan;F;2010-12-12;4;1;1;91
9757;Effie;Prior;F;2010-03-28;4;1;0;105
9758;Juliet;Mebane;F;2010-08-21;4;1;0;85
9759;Edith;Corday;F;2010-06-21;4;1;3;57
9760;Shawn;Peyton-Jones;M;2008-11-20;6;1;2;62
9761;Coral;Willson;F;2010-02-24;4;1;3;101
9762;Cedric;Neilson;M;2011-03-27;3;1;3;50
9763;Herschel;Newhook;M;2008-06-05;6;1;1;12
9764;Lyle;Woghere;M;2007-10-09;7;1;3;62
9765;Homer;Rogers;M;2011-10-30;3;1;1;98
9766;Karyne;Bailin;F;2009-01-27;5;1;2;9
9767;Eldred;Wilkes;M;2011-01-04;3;1;0;26
9768;Todd;Batt;M;2009-04-19;5;1;3;82
9769;Gwendolen;Lamberth;F;2012-10-23;2;0;2;71
9770;Stevland;Mayo;M;2008-09-16;6;1;1;80
9771;Lilly;Gower;F;2011-03-09;3;1;3;35
9772;Raymond;Ganson;M;2007-10-05;7;1;1;102
9773;Heath;Nealey;M;2007-11-06;7;1;0;18
9774;Jaynie;Buckler;F;2009-11-02;5;1;0;71
9775;Doug;Brazier;M;2013-12-11;1;0;2;52
9776;Valerie;Crerar;F;2008-10-19;6;1;2;105
9777;Helene;Klahn;F;2009-11-13;5;1;1;113
9778;Benedict;Spratt;M;2010-04-03;4;1;3;56
9779;Isa;McMillan;F;2008-04-23;6;1;1;115
9780;Skyler;O'Boyle;M;2007-06-01;7;0;2;100
9781;Lucinda;Ball;F;2009-07-27;5;1;2;63
9782;Peggy;Babcock;F;2010-11-22;4;1;1;81
